n,m,p_max,I,mean,std,min,max
4,10,128,54,2.735294117647059,0,2.735294117647059,2.735294117647059
4,10,128,55,5.764705882352941,0,5.764705882352941,5.764705882352941
4,10,128,56,5.75,0,5.75,5.75
4,10,128,57,1.0,0,1.0,1.0
4,10,128,58,2.5,0,2.5,2.5
4,10,128,59,1.6875,0,1.6875,1.6875
4,10,128,60,1.0,0,1.0,1.0
4,10,128,61,2.8333333333333335,0,2.8333333333333335,2.8333333333333335
4,10,128,62,1.796875,0,1.796875,1.796875
4,10,128,63,1.0,0,1.0,1.0
4,10,128,64,1.3333333333333333,0,1.3333333333333333,1.3333333333333333
4,10,128,65,6.694444444444445,0,6.694444444444445,6.694444444444445
4,10,128,66,1.1071428571428572,0,1.1071428571428572,1.1071428571428572
4,10,128,67,1.0,0,1.0,1.0
4,10,128,68,1.0,0,1.0,1.0
4,10,128,69,3.3461538461538463,0,3.3461538461538463,3.3461538461538463
4,10,128,70,6.3,0,6.3,6.3
4,10,128,71,3.909090909090909,0,3.909090909090909,3.909090909090909
4,10,128,72,2.4358974358974357,0,2.4358974358974357,2.4358974358974357
4,10,128,73,2.7037037037037037,0,2.7037037037037037,2.7037037037037037
4,10,128,74,2.2777777777777777,0,2.2777777777777777,2.2777777777777777
4,10,128,75,1.0,0,1.0,1.0
4,10,128,76,3.1363636363636362,0,3.1363636363636362,3.1363636363636362
4,10,128,77,3.7142857142857144,0,3.7142857142857144,3.7142857142857144
4,10,128,78,1.35,0,1.35,1.35
4,10,128,79,3.3333333333333335,0,3.3333333333333335,3.3333333333333335
4,10,128,80,1.8625,0,1.8625,1.8625
4,10,128,81,2.1785714285714284,0,2.1785714285714284,2.1785714285714284
4,10,128,82,2.5,0,2.5,2.5
4,10,128,83,2.0,0,2.0,2.0
4,10,128,84,3.0,0,3.0,3.0
4,10,128,85,3.357142857142857,0,3.357142857142857,3.357142857142857
4,10,128,86,1.5,0,1.5,1.5
4,10,128,87,4.55,0,4.55,4.55
4,10,128,88,1.0,0,1.0,1.0
4,10,128,89,3.9722222222222223,0,3.9722222222222223,3.9722222222222223
4,10,128,90,3.0,0,3.0,3.0
4,10,128,91,1.34375,0,1.34375,1.34375
4,10,128,92,1.0,0,1.0,1.0
4,10,128,93,1.0,0,1.0,1.0
4,10,128,94,1.125,0,1.125,1.125
4,10,128,95,4.5,0,4.5,4.5
4,10,128,96,3.5454545454545454,0,3.5454545454545454,3.5454545454545454
4,10,128,97,3.8636363636363638,0,3.8636363636363638,3.8636363636363638
4,10,128,98,6.633333333333334,0,6.633333333333334,6.633333333333334
4,10,128,99,1.0,0,1.0,1.0
6,10,128,0,2.088235294117647,0,2.088235294117647,2.088235294117647
6,10,128,1,1.0,0,1.0,1.0
6,10,128,2,5.291666666666667,0,5.291666666666667,5.291666666666667
6,10,128,3,1.0,0,1.0,1.0
6,10,128,4,1.5,0,1.5,1.5
6,10,128,5,1.0,0,1.0,1.0
6,10,128,6,3.880952380952381,0,3.880952380952381,3.880952380952381
6,10,128,7,3.5416666666666665,0,3.5416666666666665,3.5416666666666665
6,10,128,8,1.75,0,1.75,1.75
6,10,128,9,1.0,0,1.0,1.0
6,10,128,10,1.1818181818181819,0,1.1818181818181819,1.1818181818181819
6,10,128,11,1.5142857142857142,0,1.5142857142857142,1.5142857142857142
6,10,128,12,4.238095238095238,0,4.238095238095238,4.238095238095238
6,10,128,13,2.05,0,2.05,2.05
6,10,128,14,5.833333333333333,0,5.833333333333333,5.833333333333333
6,10,128,15,5.208333333333333,0,5.208333333333333,5.208333333333333
6,10,128,16,2.1458333333333335,0,2.1458333333333335,2.1458333333333335
6,10,128,17,5.254385964912281,0,5.254385964912281,5.254385964912281
6,10,128,18,1.0,0,1.0,1.0
6,10,128,19,6.333333333333333,0,6.333333333333333,6.333333333333333
6,10,128,20,3.361111111111111,0,3.361111111111111,3.361111111111111
6,10,128,21,1.9583333333333333,0,1.9583333333333333,1.9583333333333333
6,10,128,22,3.5396825396825395,0,3.5396825396825395,3.5396825396825395
6,10,128,23,2.7063492063492065,0,2.7063492063492065,2.7063492063492065
6,10,128,24,1.0,0,1.0,1.0
6,10,128,25,1.9583333333333333,0,1.9583333333333333,1.9583333333333333
6,10,128,26,1.0,0,1.0,1.0
6,10,128,27,6.333333333333333,0,6.333333333333333,6.333333333333333
6,10,128,28,3.5714285714285716,0,3.5714285714285716,3.5714285714285716
6,10,128,29,1.0,0,1.0,1.0
6,10,128,30,5.708333333333333,0,5.708333333333333,5.708333333333333
6,10,128,31,1.2,0,1.2,1.2
6,10,128,32,2.3877551020408165,0,2.3877551020408165,2.3877551020408165
6,10,128,33,1.9166666666666667,0,1.9166666666666667,1.9166666666666667
6,10,128,34,4.5625,0,4.5625,4.5625
6,10,128,35,1.0,0,1.0,1.0
6,10,128,36,1.0454545454545454,0,1.0454545454545454,1.0454545454545454
6,10,128,37,1.0,0,1.0,1.0
6,10,128,38,1.0,0,1.0,1.0
6,10,128,39,1.4166666666666667,0,1.4166666666666667,1.4166666666666667
6,10,128,40,4.083333333333333,0,4.083333333333333,4.083333333333333
6,10,128,41,3.611111111111111,0,3.611111111111111,3.611111111111111
6,10,128,42,1.9649122807017543,0,1.9649122807017543,1.9649122807017543
6,10,128,43,5.458333333333333,0,5.458333333333333,5.458333333333333
6,10,128,44,4.666666666666667,0,4.666666666666667,4.666666666666667
6,10,128,45,4.863636363636363,0,4.863636363636363,4.863636363636363
6,10,128,46,2.0416666666666665,0,2.0416666666666665,2.0416666666666665
6,10,128,47,1.1754385964912282,0,1.1754385964912282,1.1754385964912282
6,10,128,48,2.962962962962963,0,2.962962962962963,2.962962962962963
6,10,128,49,1.0,0,1.0,1.0
6,10,128,50,1.0,0,1.0,1.0
6,10,128,51,5.5,0,5.5,5.5
6,10,128,52,1.1111111111111112,0,1.1111111111111112,1.1111111111111112
6,10,128,53,3.1176470588235294,0,3.1176470588235294,3.1176470588235294
6,10,128,54,4.928571428571429,0,4.928571428571429,4.928571428571429
6,10,128,55,1.2291666666666667,0,1.2291666666666667,1.2291666666666667
6,10,128,56,2.2222222222222223,0,2.2222222222222223,2.2222222222222223
6,10,128,57,3.5454545454545454,0,3.5454545454545454,3.5454545454545454
6,10,128,58,1.0,0,1.0,1.0
6,10,128,59,1.2619047619047619,0,1.2619047619047619,1.2619047619047619
6,10,128,60,1.0,0,1.0,1.0
6,10,128,61,4.3,0,4.3,4.3
6,10,128,62,4.0,0,4.0,4.0
6,10,128,63,5.833333333333333,0,5.833333333333333,5.833333333333333
6,10,128,64,2.875,0,2.875,2.875
6,10,128,65,1.0,0,1.0,1.0
6,10,128,66,2.1555555555555554,0,2.1555555555555554,2.1555555555555554
6,10,128,67,1.0,0,1.0,1.0
6,10,128,68,2.5714285714285716,0,2.5714285714285716,2.5714285714285716
6,10,128,69,1.0,0,1.0,1.0
6,10,128,70,1.3541666666666667,0,1.3541666666666667,1.3541666666666667
6,10,128,71,1.55,0,1.55,1.55
6,10,128,72,2.0,0,2.0,2.0
6,10,128,73,3.4285714285714284,0,3.4285714285714284,3.4285714285714284
6,10,128,74,2.727272727272727,0,2.727272727272727,2.727272727272727
6,10,128,75,4.65,0,4.65,4.65
6,10,128,76,1.0,0,1.0,1.0
6,10,128,77,4.2727272727272725,0,4.2727272727272725,4.2727272727272725
6,10,128,78,1.6666666666666667,0,1.6666666666666667,1.6666666666666667
6,10,128,79,2.814814814814815,0,2.814814814814815,2.814814814814815
6,10,128,80,1.0,0,1.0,1.0
6,10,128,81,1.5833333333333333,0,1.5833333333333333,1.5833333333333333
6,10,128,82,1.0,0,1.0,1.0
6,10,128,83,1.3508771929824561,0,1.3508771929824561,1.3508771929824561
6,10,128,84,1.0606060606060606,0,1.0606060606060606,1.0606060606060606
6,10,128,85,2.7,0,2.7,2.7
6,10,128,86,2.4285714285714284,0,2.4285714285714284,2.4285714285714284
6,10,128,87,3.4242424242424243,0,3.4242424242424243,3.4242424242424243
6,10,128,88,5.0,0,5.0,5.0
6,10,128,89,6.282051282051282,0,6.282051282051282,6.282051282051282
6,10,128,90,6.738095238095238,0,6.738095238095238,6.738095238095238
6,10,128,91,5.754901960784314,0,5.754901960784314,5.754901960784314
6,10,128,92,1.3205128205128205,0,1.3205128205128205,1.3205128205128205
6,10,128,93,6.333333333333333,0,6.333333333333333,6.333333333333333
6,10,128,94,2.625,0,2.625,2.625
6,10,128,95,6.5,0,6.5,6.5
6,10,128,96,2.0952380952380953,0,2.0952380952380953,2.0952380952380953
6,10,128,97,1.0,0,1.0,1.0
6,10,128,98,1.3333333333333333,0,1.3333333333333333,1.3333333333333333
6,10,128,99,2.261904761904762,0,2.261904761904762,2.261904761904762
8,10,128,0,1.9166666666666667,0,1.9166666666666667,1.9166666666666667
8,10,128,1,1.0,0,1.0,1.0
8,10,128,2,4.75,0,4.75,4.75
8,10,128,3,1.75,0,1.75,1.75
8,10,128,4,4.25,0,4.25,4.25
8,10,128,5,4.157608695652174,0,4.157608695652174,4.157608695652174
8,10,128,6,1.1979166666666667,0,1.1979166666666667,1.1979166666666667
8,10,128,7,3.1666666666666665,0,3.1666666666666665,3.1666666666666665
8,10,128,8,2.2,0,2.2,2.2
8,10,128,9,3.5714285714285716,0,3.5714285714285716,3.5714285714285716
8,10,128,10,1.6,0,1.6,1.6
8,10,128,11,3.6319444444444446,0,3.6319444444444446,3.6319444444444446
8,10,128,12,1.5806451612903225,0,1.5806451612903225,1.5806451612903225
8,10,128,13,1.0,0,1.0,1.0
8,10,128,14,1.0,0,1.0,1.0
8,10,128,15,4.25,0,4.25,4.25
8,10,128,16,1.1111111111111112,0,1.1111111111111112,1.1111111111111112
8,10,128,17,2.18125,0,2.18125,2.18125
8,10,128,18,5.1625,0,5.1625,5.1625
8,10,128,19,3.6666666666666665,0,3.6666666666666665,3.6666666666666665
8,10,128,20,1.0,0,1.0,1.0
8,10,128,21,1.0,0,1.0,1.0
8,10,128,22,6.0,0,6.0,6.0
8,10,128,23,1.375,0,1.375,1.375
8,10,128,24,3.46875,0,3.46875,3.46875
8,10,128,25,1.0,0,1.0,1.0
