n,m,p_max,I,mean,std,min,max
10,10,128,9368,2.8641915789473757,0.4644678313941671,1.3105263157894738,4.0
10,10,128,9369,3.1923076923076925,0.0,3.1923076923076925,3.1923076923076925
10,10,128,9370,2.585714285714286,0.17092986907322513,2.2333333333333334,2.761904761904762
10,10,128,9371,1.1222222222222222,0.0,1.1222222222222222,1.1222222222222222
10,10,128,9372,1.972799999999999,0.051537947184574495,1.7,2.0
10,10,128,9373,1.0,0.0,1.0,1.0
10,10,128,9374,1.109837000000001,0.039589183257551445,1.04,1.37
10,10,128,9375,3.0,0.0,3.0,3.0
10,10,128,9376,2.3500000000000005,0.6543262619999728,1.0,3.7
10,10,128,9377,1.0,0.0,1.0,1.0
10,10,128,9378,1.14,0.0,1.14,1.14
10,10,128,9379,1.0727272727272728,0.0,1.0727272727272728,1.0727272727272728
10,10,128,9380,1.8160716666666674,0.28654174870824334,1.0,2.8333333333333335
10,10,128,9381,1.0,0.0,1.0,1.0
10,10,128,9382,3.5822474999999776,0.9522687040332926,1.0,7.1875
10,10,128,9383,1.3384615384615386,0.25585287403701534,1.0,2.0153846153846153
10,10,128,9384,1.8062714285714323,0.06352450756380953,1.4285714285714286,1.8571428571428572
10,10,128,9385,4.344827586206897,0.0,4.344827586206897,4.344827586206897
10,10,128,9386,1.0,0.0,1.0,1.0
10,10,128,9387,2.4,0.1414213562373095,2.2,2.6
10,10,128,9388,4.031250000000001,1.1260593970235315,1.60625,6.45625
10,10,128,9389,2.77,0.0,2.77,2.77
10,10,128,9390,1.0,0.0,1.0,1.0
10,10,128,9391,1.6,0.5262348115842176,1.0,2.8
10,10,128,9392,1.0,0.0,1.0,1.0
10,10,128,9393,1.495,0.0,1.495,1.495
10,10,128,9394,1.8,0.0,1.8,1.8
10,10,128,9395,1.0,0.0,1.0,1.0
10,10,128,9396,1.1875,0.0,1.1875,1.1875
10,10,128,9397,2.011735714285712,0.07794246668052597,1.7857142857142858,2.5
10,10,128,9398,2.0990350000000038,0.792475516199087,1.0,5.725
10,10,128,9399,1.0,0.0,1.0,1.0
10,10,128,9400,2.269230769230769,0.0,2.269230769230769,2.269230769230769
10,10,128,9401,2.6931700000000087,0.25629910475848366,1.7,3.6
10,10,128,9402,1.4254514285714255,0.011507774124743814,1.3428571428571427,1.4285714285714286
10,10,128,9403,1.6363636363636365,0.0,1.6363636363636365,1.6363636363636365
10,10,128,9404,1.0,0.0,1.0,1.0
10,10,128,9405,1.0,0.0,1.0,1.0
10,10,128,9406,1.0,0.0,1.0,1.0
10,10,128,9407,1.8,0.0,1.8,1.8
10,10,128,9408,1.0,0.0,1.0,1.0
10,10,128,9409,1.0,0.0,1.0,1.0
10,10,128,9410,2.413793103448276,0.0,2.413793103448276,2.413793103448276
10,10,128,9411,1.0,0.0,1.0,1.0
10,10,128,9412,1.2461035038260162,0.07983948281012498,1.0384615384615385,1.5
