n,m,p_max,I,mean,std,min,max
10,10,128,242,1.0,0,1.0,1.0
10,10,128,243,3.1666666666666665,0,3.1666666666666665,3.1666666666666665
10,10,128,244,3.263157894736842,0,3.263157894736842,3.263157894736842
10,10,128,245,1.1666666666666667,0,1.1666666666666667,1.1666666666666667
10,10,128,246,6.615384615384615,0,6.615384615384615,6.615384615384615
10,10,128,247,1.0,0,1.0,1.0
10,10,128,248,2.0,0,2.0,2.0
10,10,128,249,1.0,0,1.0,1.0
10,10,128,250,1.4047619047619047,0,1.4047619047619047,1.4047619047619047
10,10,128,251,3.0526315789473686,0,3.0526315789473686,3.0526315789473686
10,10,128,252,1.0,0,1.0,1.0
10,10,128,253,1.5833333333333333,0,1.5833333333333333,1.5833333333333333
10,10,128,254,1.0,0,1.0,1.0
10,10,128,255,7.3125,0,7.3125,7.3125
10,10,128,256,1.0,0,1.0,1.0
10,10,128,257,1.0,0,1.0,1.0
10,10,128,258,1.0,0,1.0,1.0
10,10,128,259,1.4666666666666666,0,1.4666666666666666,1.4666666666666666
10,10,128,260,1.829268292682927,0,1.829268292682927,1.829268292682927
10,10,128,261,1.0,0,1.0,1.0
10,10,128,262,3.076923076923077,0,3.076923076923077,3.076923076923077
10,10,128,263,1.0,0,1.0,1.0
10,10,128,264,1.0,0,1.0,1.0
10,10,128,265,2.9411764705882355,0,2.9411764705882355,2.9411764705882355
10,10,128,266,1.0,0,1.0,1.0
10,10,128,267,1.0,0,1.0,1.0
10,10,128,268,7.5625,0,7.5625,7.5625
10,10,128,269,8.357142857142858,0,8.357142857142858,8.357142857142858
10,10,128,270,1.0,0,1.0,1.0
10,10,128,271,1.0,0,1.0,1.0
10,10,128,272,8.857142857142858,0,8.857142857142858,8.857142857142858
10,10,128,273,1.2142857142857142,0,1.2142857142857142,1.2142857142857142
10,10,128,274,1.2222222222222223,0,1.2222222222222223,1.2222222222222223
10,10,128,275,1.3333333333333333,0,1.3333333333333333,1.3333333333333333
10,10,128,276,1.0,0,1.0,1.0
10,10,128,277,1.0,0,1.0,1.0
10,10,128,278,1.0,0,1.0,1.0
10,10,128,279,1.0,0,1.0,1.0
10,10,128,280,1.0,0,1.0,1.0
10,10,128,281,1.0,0,1.0,1.0
