alg,n,m,p_max,I,mean,std,min,max
FastGreedy,6,10,128,79,1.4827586206896552,0,1.4827586206896552,1.4827586206896552
QThreshold,6,10,128,79,2.6551724137931036,0,2.6551724137931036,2.6551724137931036
Random,6,10,128,79,1.9080459770114941,0.0,1.9080459770114941,1.9080459770114941
RandomizedPmax,6,10,128,79,1.4827586206896552,0.0,1.4827586206896552,1.4827586206896552
FastGreedy,6,10,128,80,1.625,0,1.625,1.625
QThreshold,6,10,128,80,1.75,0,1.75,1.75
Random,6,10,128,80,13.708333333333334,0.0,13.708333333333334,13.708333333333334
RandomizedPmax,6,10,128,80,1.75,0.0,1.75,1.75
FastGreedy,6,10,128,81,3.3333333333333335,0,3.3333333333333335,3.3333333333333335
QThreshold,6,10,128,81,3.2,0,3.2,3.2
Random,6,10,128,81,3.283333333333333,0.0,3.283333333333333,3.283333333333333
RandomizedPmax,6,10,128,81,3.3333333333333335,0.0,3.3333333333333335,3.3333333333333335
FastGreedy,6,10,128,82,6.5,0,6.5,6.5
QThreshold,6,10,128,82,10.6,0,10.6,10.6
Random,6,10,128,82,9.15,0.0,9.15,9.15
RandomizedPmax,6,10,128,82,1.0,0.0,1.0,1.0
FastGreedy,6,10,128,83,1.0,0,1.0,1.0
QThreshold,6,10,128,83,45.0,0,45.0,45.0
Random,6,10,128,83,57.833333333333336,0.0,57.833333333333336,57.833333333333336
RandomizedPmax,6,10,128,83,1.0,0.0,1.0,1.0
FastGreedy,6,10,128,84,1.0,0,1.0,1.0
QThreshold,6,10,128,84,21.5,0,21.5,21.5
Random,6,10,128,84,15.958333333333334,0.0,15.958333333333334,15.958333333333334
RandomizedPmax,6,10,128,84,1.0,0.0,1.0,1.0
FastGreedy,6,10,128,85,2.4516129032258065,0,2.4516129032258065,2.4516129032258065
QThreshold,6,10,128,85,3.4193548387096775,0,3.4193548387096775,3.4193548387096775
Random,6,10,128,85,2.543010752688172,0.0,2.543010752688172,2.543010752688172
RandomizedPmax,6,10,128,85,2.4516129032258065,0.0,2.4516129032258065,2.4516129032258065
FastGreedy,6,10,128,86,1.0,0,1.0,1.0
QThreshold,6,10,128,86,26.0,0,26.0,26.0
Random,6,10,128,86,22.291666666666668,0.0,22.291666666666668,22.291666666666668
RandomizedPmax,6,10,128,86,1.0,0.0,1.0,1.0
FastGreedy,6,10,128,87,1.0,0,1.0,1.0
QThreshold,6,10,128,87,1.0,0,1.0,1.0
Random,6,10,128,87,22.555555555555557,0.0,22.555555555555557,22.555555555555557
RandomizedPmax,6,10,128,87,1.0,0.0,1.0,1.0
FastGreedy,6,10,128,88,3.880952380952381,0,3.880952380952381,3.880952380952381
QThreshold,6,10,128,88,17.571428571428573,0,17.571428571428573,17.571428571428573
Random,6,10,128,88,5.119047619047619,0.0,5.119047619047619,5.119047619047619
RandomizedPmax,6,10,128,88,1.4285714285714286,0.0,1.4285714285714286,1.4285714285714286
FastGreedy,6,10,128,89,5.222222222222222,0,5.222222222222222,5.222222222222222
QThreshold,6,10,128,89,11.555555555555555,0,11.555555555555555,11.555555555555555
Random,6,10,128,89,4.314814814814815,0.0,4.314814814814815,4.314814814814815
RandomizedPmax,6,10,128,89,1.0,0.0,1.0,1.0
FastGreedy,6,10,128,90,1.0,0,1.0,1.0
QThreshold,6,10,128,90,12.5,0,12.5,12.5
Random,6,10,128,90,21.625,0.0,21.625,21.625
RandomizedPmax,6,10,128,90,1.0,0.0,1.0,1.0
FastGreedy,6,10,128,91,1.0,0,1.0,1.0
QThreshold,6,10,128,91,10.0,0,10.0,10.0
Random,6,10,128,91,15.277777777777779,0.0,15.277777777777779,15.277777777777779
RandomizedPmax,6,10,128,91,1.0,0.0,1.0,1.0
FastGreedy,6,10,128,92,7.75,0,7.75,7.75
QThreshold,6,10,128,92,12.833333333333334,0,12.833333333333334,12.833333333333334
Random,6,10,128,92,5.138888888888889,0.0,5.138888888888889,5.138888888888889
RandomizedPmax,6,10,128,92,2.1000957854406135,0.31880619460464593,1.4444444444444444,3.0277777777777777
FastGreedy,6,10,128,93,2.7333333333333334,0,2.7333333333333334,2.7333333333333334
QThreshold,6,10,128,93,2.04,0,2.04,2.04
Random,6,10,128,93,2.3733333333333335,0.0,2.3733333333333335,2.3733333333333335
RandomizedPmax,6,10,128,93,3.08,0.0,3.08,3.08
FastGreedy,6,10,128,94,3.007575757575758,0,3.007575757575758,3.007575757575758
QThreshold,6,10,128,94,2.0454545454545454,0,2.0454545454545454,2.0454545454545454
Random,6,10,128,94,2.4242424242424243,0.0,2.4242424242424243,2.4242424242424243
RandomizedPmax,6,10,128,94,3.409090909090909,0.0,3.409090909090909,3.409090909090909
FastGreedy,6,10,128,95,1.0,0,1.0,1.0
QThreshold,6,10,128,95,8.4,0,8.4,8.4
Random,6,10,128,95,11.6,0.0,11.6,11.6
RandomizedPmax,6,10,128,95,1.0,0.0,1.0,1.0
FastGreedy,6,10,128,96,2.8859649122807016,0,2.8859649122807016,2.8859649122807016
QThreshold,6,10,128,96,1.0,0,1.0,1.0
Random,6,10,128,96,4.728070175438597,0.0,4.728070175438597,4.728070175438597
RandomizedPmax,6,10,128,96,2.8859649122807016,0.0,2.8859649122807016,2.8859649122807016
FastGreedy,6,10,128,97,1.8333333333333333,0,1.8333333333333333,1.8333333333333333
QThreshold,6,10,128,97,1.0,0,1.0,1.0
Random,6,10,128,97,3.2037037037037037,0.0,3.2037037037037037,3.2037037037037037
RandomizedPmax,6,10,128,97,1.6666666666666663,0.15177361546824772,1.3333333333333333,2.0
FastGreedy,6,10,128,98,1.0,0,1.0,1.0
QThreshold,6,10,128,98,1.0,0,1.0,1.0
Random,6,10,128,98,18.38888888888889,0.0,18.38888888888889,18.38888888888889
RandomizedPmax,6,10,128,98,1.0,0.0,1.0,1.0
FastGreedy,6,10,128,99,6.25,0,6.25,6.25
QThreshold,6,10,128,99,2.75,0,2.75,2.75
Random,6,10,128,99,7.8125,0.0,7.8125,7.8125
RandomizedPmax,6,10,128,99,1.0,0.0,1.0,1.0
FastGreedy,8,10,128,0,6.5,0,6.5,6.5
QThreshold,8,10,128,0,12.0,0,12.0,12.0
Random,8,10,128,0,33.375,0.0,33.375,33.375
RandomizedPmax,8,10,128,0,10.625,1.1226827987756234,9.25,12.0
FastGreedy,8,10,128,1,1.0,0,1.0,1.0
QThreshold,8,10,128,1,1.8571428571428572,0,1.8571428571428572,1.8571428571428572
Random,8,10,128,1,2.25,0.0,2.25,2.25
RandomizedPmax,8,10,128,1,1.0,0.0,1.0,1.0
FastGreedy,8,10,128,2,5.9144736842105265,0,5.9144736842105265,5.9144736842105265
QThreshold,8,10,128,2,1.263157894736842,0,1.263157894736842,1.263157894736842
Random,8,10,128,2,2.6907894736842106,0.0,2.6907894736842106,2.6907894736842106
RandomizedPmax,8,10,128,2,5.263893627910943,0.8311547720369988,1.6973684210526316,6.578947368421052
FastGreedy,8,10,128,3,2.4375,0,2.4375,2.4375
QThreshold,8,10,128,3,2.5,0,2.5,2.5
Random,8,10,128,3,18.375,0.0,18.375,18.375
RandomizedPmax,8,10,128,3,2.5,0.0,2.5,2.5
FastGreedy,8,10,128,4,1.0,0,1.0,1.0
QThreshold,8,10,128,4,11.666666666666666,0,11.666666666666666,11.666666666666666
Random,8,10,128,4,9.0,0.0,9.0,9.0
RandomizedPmax,8,10,128,4,1.0,0.0,1.0,1.0
FastGreedy,8,10,128,5,5.375,0,5.375,5.375
QThreshold,8,10,128,5,4.25,0,4.25,4.25
Random,8,10,128,5,5.135416666666667,0.0,5.135416666666667,5.135416666666667
RandomizedPmax,8,10,128,5,2.70667613636363,1.217028745963914,1.0,7.5625
FastGreedy,8,10,128,6,3.2767857142857144,0,3.2767857142857144,3.2767857142857144
QThreshold,8,10,128,6,5.5,0,5.5,5.5
Random,8,10,128,6,5.758928571428571,0.0,5.758928571428571,5.758928571428571
RandomizedPmax,8,10,128,6,2.3660714285714284,0.594084495102242,1.0,4.1875
FastGreedy,8,10,128,7,2.125,0,2.125,2.125
QThreshold,8,10,128,7,25.75,0,25.75,25.75
Random,8,10,128,7,10.84375,0.0,10.84375,10.84375
RandomizedPmax,8,10,128,7,3.40625,0.0,3.40625,3.40625
FastGreedy,8,10,128,8,1.0,0,1.0,1.0
QThreshold,8,10,128,8,64.0,0,64.0,64.0
Random,8,10,128,8,60.625,0.0,60.625,60.625
RandomizedPmax,8,10,128,8,1.0,0.0,1.0,1.0
FastGreedy,8,10,128,9,3.0535714285714284,0,3.0535714285714284,3.0535714285714284
QThreshold,8,10,128,9,2.357142857142857,0,2.357142857142857,2.357142857142857
Random,8,10,128,9,2.9375,0.0,2.9375,2.9375
RandomizedPmax,8,10,128,9,1.6186114532019698,0.46550868266585227,1.0178571428571428,3.767857142857143
FastGreedy,8,10,128,10,5.489583333333333,0,5.489583333333333,5.489583333333333
QThreshold,8,10,128,10,1.1666666666666667,0,1.1666666666666667,1.1666666666666667
Random,8,10,128,10,5.583333333333333,0.0,5.583333333333333,5.583333333333333
RandomizedPmax,8,10,128,10,1.6224320882852303,0.6357524842405508,1.0208333333333333,4.625
FastGreedy,8,10,128,11,1.0,0,1.0,1.0
QThreshold,8,10,128,11,9.090909090909092,0,9.090909090909092,9.090909090909092
Random,8,10,128,11,7.3522727272727275,0.0,7.3522727272727275,7.3522727272727275
RandomizedPmax,8,10,128,11,1.0,0.0,1.0,1.0
FastGreedy,8,10,128,12,2.3333333333333335,0,2.3333333333333335,2.3333333333333335
QThreshold,8,10,128,12,6.333333333333333,0,6.333333333333333,6.333333333333333
Random,8,10,128,12,20.666666666666668,0.0,20.666666666666668,20.666666666666668
RandomizedPmax,8,10,128,12,2.3333333333333335,0.8819171036881969,1.0,4.333333333333333
FastGreedy,8,10,128,13,1.6111111111111112,0,1.6111111111111112,1.6111111111111112
QThreshold,8,10,128,13,5.5,0,5.5,5.5
Random,8,10,128,13,3.4583333333333335,0.0,3.4583333333333335,3.4583333333333335
RandomizedPmax,8,10,128,13,1.5187198067632854,0.13109846360666122,1.0555555555555556,1.7777777777777777
FastGreedy,8,10,128,14,5.5,0,5.5,5.5
QThreshold,8,10,128,14,82.0,0,82.0,82.0
Random,8,10,128,14,32.25,0.0,32.25,32.25
RandomizedPmax,8,10,128,14,9.511029411764705,1.898593627883763,4.0,13.0
FastGreedy,8,10,128,15,2.642857142857143,0,2.642857142857143,2.642857142857143
QThreshold,8,10,128,15,2.4285714285714284,0,2.4285714285714284,2.4285714285714284
Random,8,10,128,15,9.285714285714286,0.0,9.285714285714286,9.285714285714286
RandomizedPmax,8,10,128,15,1.570021111893033,0.25113701338904293,1.0,2.0714285714285716
FastGreedy,8,10,128,16,4.545454545454546,0,4.545454545454546,4.545454545454546
QThreshold,8,10,128,16,7.181818181818182,0,7.181818181818182,7.181818181818182
Random,8,10,128,16,5.7272727272727275,0.0,5.7272727272727275,5.7272727272727275
RandomizedPmax,8,10,128,16,1.2045454545454546,0.0,1.2045454545454546,1.2045454545454546
FastGreedy,8,10,128,17,3.073529411764706,0,3.073529411764706,3.073529411764706
QThreshold,8,10,128,17,1.0,0,1.0,1.0
Random,8,10,128,17,2.9338235294117645,0.0,2.9338235294117645,2.9338235294117645
RandomizedPmax,8,10,128,17,2.630620257051371,0.47793267899521535,1.0,3.764705882352941
FastGreedy,8,10,128,18,4.267857142857143,0,4.267857142857143,4.267857142857143
QThreshold,8,10,128,18,3.142857142857143,0,3.142857142857143,3.142857142857143
Random,8,10,128,18,7.482142857142857,0.0,7.482142857142857,7.482142857142857
RandomizedPmax,8,10,128,18,1.0949812382739208,0.1582246687041187,1.0,2.0714285714285716
FastGreedy,8,10,128,19,2.078125,0,2.078125,2.078125
QThreshold,8,10,128,19,7.25,0,7.25,7.25
Random,8,10,128,19,6.390625,0.0,6.390625,6.390625
RandomizedPmax,8,10,128,19,1.0,0.0,1.0,1.0
FastGreedy,8,10,128,20,1.0,0,1.0,1.0
QThreshold,8,10,128,20,39.0,0,39.0,39.0
Random,8,10,128,20,52.0,0.0,52.0,52.0
RandomizedPmax,8,10,128,20,1.0,0.0,1.0,1.0
FastGreedy,8,10,128,21,3.45,0,3.45,3.45
QThreshold,8,10,128,21,2.6,0,2.6,2.6
Random,8,10,128,21,16.525,0.0,16.525,16.525
RandomizedPmax,8,10,128,21,2.2193965517241385,0.23272389587716882,1.6,2.825
FastGreedy,8,10,128,22,1.0,0,1.0,1.0
QThreshold,8,10,128,22,1.0,0,1.0,1.0
Random,8,10,128,22,9.8125,0.0,9.8125,9.8125
RandomizedPmax,8,10,128,22,1.0,0.0,1.0,1.0
FastGreedy,8,10,128,23,7.696428571428571,0,7.696428571428571,7.696428571428571
QThreshold,8,10,128,23,10.714285714285714,0,10.714285714285714,10.714285714285714
Random,8,10,128,23,10.142857142857142,0.0,10.142857142857142,10.142857142857142
RandomizedPmax,8,10,128,23,1.4285714285714286,0.0,1.4285714285714286,1.4285714285714286
FastGreedy,8,10,128,24,2.0,0,2.0,2.0
QThreshold,8,10,128,24,106.0,0,106.0,106.0
Random,8,10,128,24,62.875,0.0,62.875,62.875
RandomizedPmax,8,10,128,24,2.0,0.0,2.0,2.0
FastGreedy,8,10,128,25,3.09375,0,3.09375,3.09375
QThreshold,8,10,128,25,1.0,0,1.0,1.0
Random,8,10,128,25,7.5625,0.0,7.5625,7.5625
RandomizedPmax,8,10,128,25,1.0,0.0,1.0,1.0
FastGreedy,8,10,128,26,3.0625,0,3.0625,3.0625
QThreshold,8,10,128,26,54.0,0,54.0,54.0
Random,8,10,128,26,28.8125,0.0,28.8125,28.8125
RandomizedPmax,8,10,128,26,5.125000000000001,0.8311469716371095,3.0625,6.5
FastGreedy,8,10,128,27,3.7916666666666665,0,3.7916666666666665,3.7916666666666665
QThreshold,8,10,128,27,7.333333333333333,0,7.333333333333333,7.333333333333333
Random,8,10,128,27,2.96875,0.0,2.96875,2.96875
RandomizedPmax,8,10,128,27,1.2180989583333335,0.37536708820767967,1.0,3.09375
FastGreedy,8,10,128,28,6.633333333333334,0,6.633333333333334,6.633333333333334
QThreshold,8,10,128,28,6.333333333333333,0,6.333333333333333,6.333333333333333
Random,8,10,128,28,4.241666666666666,0.0,4.241666666666666,4.241666666666666
RandomizedPmax,8,10,128,28,3.519728383156542,1.2159897576584122,1.0,7.533333333333333
FastGreedy,8,10,128,29,1.1875,0,1.1875,1.1875
QThreshold,8,10,128,29,1.375,0,1.375,1.375
Random,8,10,128,29,8.375,0.0,8.375,8.375
RandomizedPmax,8,10,128,29,1.375,0.0,1.375,1.375
FastGreedy,8,10,128,30,6.7,0,6.7,6.7
QThreshold,8,10,128,30,7.2,0,7.2,7.2
Random,8,10,128,30,5.5,0.0,5.5,5.5
RandomizedPmax,8,10,128,30,1.2625,0.0,1.2625,1.2625
FastGreedy,8,10,128,31,3.75,0,3.75,3.75
QThreshold,8,10,128,31,31.0,0,31.0,31.0
Random,8,10,128,31,25.375,0.0,25.375,25.375
RandomizedPmax,8,10,128,31,5.182432432432433,0.4976815006259068,4.0,6.5
FastGreedy,8,10,128,32,2.25,0,2.25,2.25
QThreshold,8,10,128,32,2.857142857142857,0,2.857142857142857,2.857142857142857
Random,8,10,128,32,3.3452380952380953,0.0,3.3452380952380953,3.3452380952380953
RandomizedPmax,8,10,128,32,2.25,0.14580296087995107,2.0714285714285716,2.4285714285714284
FastGreedy,8,10,128,33,2.7708333333333335,0,2.7708333333333335,2.7708333333333335
QThreshold,8,10,128,33,7.833333333333333,0,7.833333333333333,7.833333333333333
Random,8,10,128,33,8.583333333333334,0.0,8.583333333333334,8.583333333333334
RandomizedPmax,8,10,128,33,1.0,0.0,1.0,1.0
FastGreedy,8,10,128,34,3.8125,0,3.8125,3.8125
QThreshold,8,10,128,34,13.5,0,13.5,13.5
Random,8,10,128,34,9.0,0.0,9.0,9.0
RandomizedPmax,8,10,128,34,3.5,0.0,3.5,3.5
FastGreedy,8,10,128,35,2.3214285714285716,0,2.3214285714285716,2.3214285714285716
QThreshold,8,10,128,35,1.1428571428571428,0,1.1428571428571428,1.1428571428571428
Random,8,10,128,35,6.625,0.0,6.625,6.625
RandomizedPmax,8,10,128,35,1.1428571428571428,0.0,1.1428571428571428,1.1428571428571428
FastGreedy,8,10,128,36,5.5625,0,5.5625,5.5625
QThreshold,8,10,128,36,14.333333333333334,0,14.333333333333334,14.333333333333334
Random,8,10,128,36,11.458333333333334,0.0,11.458333333333334,11.458333333333334
RandomizedPmax,8,10,128,36,1.5,0.17677669529663687,1.25,1.75
FastGreedy,8,10,128,37,3.0833333333333335,0,3.0833333333333335,3.0833333333333335
QThreshold,8,10,128,37,5.666666666666667,0,5.666666666666667,5.666666666666667
Random,8,10,128,37,4.966666666666667,0.0,4.966666666666667,4.966666666666667
RandomizedPmax,8,10,128,37,1.4166666666666667,0.3402069087198859,1.0,1.8333333333333333
FastGreedy,8,10,128,38,5.583333333333333,0,5.583333333333333,5.583333333333333
QThreshold,8,10,128,38,3.066666666666667,0,3.066666666666667,3.066666666666667
Random,8,10,128,38,6.775,0.0,6.775,6.775
RandomizedPmax,8,10,128,38,3.75,0.6481812160876685,2.8333333333333335,4.666666666666667
FastGreedy,8,10,128,39,3.84375,0,3.84375,3.84375
QThreshold,8,10,128,39,11.25,0,11.25,11.25
Random,8,10,128,39,13.6875,0.0,13.6875,13.6875
RandomizedPmax,8,10,128,39,2.7499999999999996,0.07269749975472485,2.53125,2.875
FastGreedy,8,10,128,40,1.3676470588235294,0,1.3676470588235294,1.3676470588235294
QThreshold,8,10,128,40,1.7058823529411764,0,1.7058823529411764,1.7058823529411764
Random,8,10,128,40,3.5073529411764706,0.0,3.5073529411764706,3.5073529411764706
RandomizedPmax,8,10,128,40,1.2573529411764706,0.04202555931245649,1.2058823529411764,1.3088235294117647
FastGreedy,8,10,128,41,1.0961538461538463,0,1.0961538461538463,1.0961538461538463
QThreshold,8,10,128,41,8.307692307692308,0,8.307692307692308,8.307692307692308
Random,8,10,128,41,7.096153846153846,0.0,7.096153846153846,7.096153846153846
RandomizedPmax,8,10,128,41,1.1104814060112074,0.06081169835106127,1.0,1.2884615384615385
FastGreedy,8,10,128,42,5.588235294117647,0,5.588235294117647,5.588235294117647
QThreshold,8,10,128,42,6.647058823529412,0,6.647058823529412,6.647058823529412
Random,8,10,128,42,4.948529411764706,0.0,4.948529411764706,4.948529411764706
RandomizedPmax,8,10,128,42,4.058823529411765,1.0158523687077565,1.7647058823529411,5.588235294117647
FastGreedy,8,10,128,43,1.0,0,1.0,1.0
QThreshold,8,10,128,43,34.0,0,34.0,34.0
Random,8,10,128,43,11.3125,0.0,11.3125,11.3125
RandomizedPmax,8,10,128,43,1.0,0.0,1.0,1.0
FastGreedy,8,10,128,44,4.75,0,4.75,4.75
QThreshold,8,10,128,44,4.909090909090909,0,4.909090909090909,4.909090909090909
Random,8,10,128,44,3.215909090909091,0.0,3.215909090909091,3.215909090909091
RandomizedPmax,8,10,128,44,5.2727272727272725,0.0,5.2727272727272725,5.2727272727272725
FastGreedy,8,10,128,45,5.4375,0,5.4375,5.4375
QThreshold,8,10,128,45,20.25,0,20.25,20.25
Random,8,10,128,45,19.90625,0.0,19.90625,19.90625
RandomizedPmax,8,10,128,45,2.25,0.0,2.25,2.25
FastGreedy,8,10,128,46,2.107142857142857,0,2.107142857142857,2.107142857142857
QThreshold,8,10,128,46,10.857142857142858,0,10.857142857142858,10.857142857142858
Random,8,10,128,46,15.214285714285714,0.0,15.214285714285714,15.214285714285714
RandomizedPmax,8,10,128,46,1.0,0.0,1.0,1.0
FastGreedy,8,10,128,47,5.125,0,5.125,5.125
QThreshold,8,10,128,47,10.571428571428571,0,10.571428571428571,10.571428571428571
Random,8,10,128,47,6.232142857142857,0.0,6.232142857142857,6.232142857142857
RandomizedPmax,8,10,128,47,1.4285714285714286,0.0,1.4285714285714286,1.4285714285714286
FastGreedy,8,10,128,48,1.1458333333333333,0,1.1458333333333333,1.1458333333333333
QThreshold,8,10,128,48,19.166666666666668,0,19.166666666666668,19.166666666666668
Random,8,10,128,48,7.125,0.0,7.125,7.125
RandomizedPmax,8,10,128,48,1.0,0.0,1.0,1.0
FastGreedy,8,10,128,49,4.791666666666667,0,4.791666666666667,4.791666666666667
QThreshold,8,10,128,49,7.266666666666667,0,7.266666666666667,7.266666666666667
Random,8,10,128,49,5.808333333333334,0.0,5.808333333333334,5.808333333333334
RandomizedPmax,8,10,128,49,3.7453420038535707,1.061148654907399,1.0,7.066666666666666
FastGreedy,8,10,128,50,1.7083333333333333,0,1.7083333333333333,1.7083333333333333
QThreshold,8,10,128,50,4.666666666666667,0,4.666666666666667,4.666666666666667
Random,8,10,128,50,2.6666666666666665,0.0,2.6666666666666665,2.6666666666666665
RandomizedPmax,8,10,128,50,1.4444444444444444,0.09072184232530289,1.3333333333333333,1.5555555555555556
FastGreedy,8,10,128,51,1.0,0,1.0,1.0
QThreshold,8,10,128,51,25.5,0,25.5,25.5
Random,8,10,128,51,19.3125,0.0,19.3125,19.3125
RandomizedPmax,8,10,128,51,1.0,0.0,1.0,1.0
FastGreedy,8,10,128,52,1.0,0,1.0,1.0
QThreshold,8,10,128,52,1.2926829268292683,0,1.2926829268292683,1.2926829268292683
Random,8,10,128,52,2.082317073170732,0.0,2.082317073170732,2.082317073170732
RandomizedPmax,8,10,128,52,1.0,0.0,1.0,1.0
FastGreedy,8,10,128,53,3.1785714285714284,0,3.1785714285714284,3.1785714285714284
QThreshold,8,10,128,53,1.8571428571428572,0,1.8571428571428572,1.8571428571428572
Random,8,10,128,53,7.625,0.0,7.625,7.625
RandomizedPmax,8,10,128,53,1.6265306122448975,0.1320788198787304,1.2142857142857142,1.8571428571428572
FastGreedy,8,10,128,54,1.1682692307692308,0,1.1682692307692308,1.1682692307692308
QThreshold,8,10,128,54,1.5,0,1.5,1.5
Random,8,10,128,54,1.6394230769230769,0.0,1.6394230769230769,1.6394230769230769
RandomizedPmax,8,10,128,54,1.1923076923076923,0.0,1.1923076923076923,1.1923076923076923
FastGreedy,8,10,128,55,4.397058823529412,0,4.397058823529412,4.397058823529412
QThreshold,8,10,128,55,3.176470588235294,0,3.176470588235294,3.176470588235294
Random,8,10,128,55,5.625,0.0,5.625,5.625
RandomizedPmax,8,10,128,55,3.8308823529411766,0.0,3.8308823529411766,3.8308823529411766
FastGreedy,8,10,128,56,1.0,0,1.0,1.0
QThreshold,8,10,128,56,1.0,0,1.0,1.0
Random,8,10,128,56,64.25,0.0,64.25,64.25
RandomizedPmax,8,10,128,56,1.0,0.0,1.0,1.0
FastGreedy,8,10,128,57,2.1,0,2.1,2.1
QThreshold,8,10,128,57,1.0,0,1.0,1.0
Random,8,10,128,57,8.225,0.0,8.225,8.225
RandomizedPmax,8,10,128,57,1.0,0.0,1.0,1.0
FastGreedy,8,10,128,58,3.1176470588235294,0,3.1176470588235294,3.1176470588235294
QThreshold,8,10,128,58,4.117647058823529,0,4.117647058823529,4.117647058823529
Random,8,10,128,58,4.051470588235294,0.0,4.051470588235294,4.051470588235294
RandomizedPmax,8,10,128,58,2.533470206264323,0.46192816180053775,1.0294117647058822,3.823529411764706
FastGreedy,8,10,128,59,6.5,0,6.5,6.5
QThreshold,8,10,128,59,3.375,0,3.375,3.375
Random,8,10,128,59,9.84375,0.0,9.84375,9.84375
RandomizedPmax,8,10,128,59,1.0,0.0,1.0,1.0
FastGreedy,8,10,128,60,5.0,0,5.0,5.0
QThreshold,8,10,128,60,17.0,0,17.0,17.0
